size,bedrooms,age,location_score,price
1712.7011272765537,2,8,1.2323257571632484,356991.6581875228
1473.079291713832,3,11,6.985306252091371,390646.19237831864
1932.0351646348417,5,16,4.161453676406067,436437.6246983996
1297.0823093822191,4,14,5.138507345765979,257442.04176833053
2040.2821298732447,4,24,9.032980143757106,409663.81599789707
1487.952614806697,3,16,8.898837264734865,360563.7081219231
1070.7674693645856,2,25,8.178563056550296,263556.1922022847
1538.4313244732368,3,28,5.101483804563233,305517.1213189865
1295.6845027575357,3,25,7.362398101338331,330468.46651374176
1752.1930646966173,1,17,5.1289705551880935,393843.44445514603
1304.2128062092827,5,21,8.696060824747775,327033.8006344184
1366.144970035566,4,5,4.0277583323289985,336656.8645158808
933.1377807163407,2,16,9.702353444148768,249029.9277117823
1364.308104225277,4,22,9.323227582288776,364277.65670290956
772.836202011313,4,23,7.416026194517855,210790.0907097635
1024.829152954283,5,17,2.79415884176072,247195.2578450832
1728.124396843289,4,7,1.316535887932584,395153.5827600537
1735.7400475952497,4,8,8.547034500931975,428630.3876526943
1627.6372685354895,3,5,1.6530228613796127,374780.7717594959
1209.9071570612361,5,4,8.542607889973358,297294.0050005233
1485.6865931574062,1,11,4.907650067123605,321492.6379660483
1498.9192382728295,2,24,4.0655678380810425,313320.49699656584
1152.490593242237,4,28,9.031907788344292,272200.71424912545
1951.019490530145,2,27,6.038509825402779,415579.7761173941
1763.2086871727015,1,10,5.766140071297178,414895.79020240705
1433.710747851101,2,24,5.587659446243976,301444.7894235289
1508.0657516983592,1,0,3.711695160195314,344006.0477548023
1562.5148423842656,3,10,7.856431035291273,398910.41886234056
887.4795394727128,4,18,2.52798444015773,206367.12021416833
1425.846785243821,1,8,9.38894960041275,312344.8410036518
1295.4047256006604,2,26,8.939852050469607,297095.78235423856
1199.5139970315254,4,1,3.3748032567489816,251243.49295408843
1415.6699121342135,3,11,7.294637698316637,287139.83015917224
2039.3059580548568,4,3,5.732231944495915,478682.5922757761
1692.252858380103,1,3,3.376493019992346,313933.62911434495
1328.646303065161,3,17,9.885216479954467,293351.9881642407
1671.7748344068475,2,14,0.25237345848264203,327014.8629035762
